dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_zip2,02,4,33390,242925,54.3125,1.0,0.08325310255694608,0.08579211530077563,0.08325310255694608,0.08579211530077563,0.08579211530077563,0.08579211530077563
freddiemac_zip2,02,4,33390,242925,54.3125,0.875,0.08897224962097997,0.09044926260096994,0.08897224962097997,0.09044926260096994,0.09074774850362331,0.09044926260096994
freddiemac_zip2,02,4,33390,68377,54.3125,0.0,0.08947164278052788,0.09010650530390417,0.08947164278052788,0.08947164278052788,0.08947164278052788,0.09010650530390417
freddiemac_zip2,02,4,33390,68377,54.3125,1.0,0.08325310255694608,0.08708006608133533,0.08325310255694608,0.08708006608133533,0.08708006608133533,0.08708006608133533
freddiemac_zip2,02,4,33390,68377,54.3125,0.625,0.08897224962097997,0.0896873426436888,0.08897224962097997,0.0896873426436888,0.08971863836787079,0.0896873426436888
freddiemac_zip2,02,1,33390,8251,54.3125,0.125,0.08947164278052788,0.08962392861588081,0.08947164278052788,0.08947164278052788,0.08950073123113954,0.08962392861588081
freddiemac_zip2,02,1,33390,8251,54.3125,0.625,0.08325310255694608,0.08381090255033063,0.08325310255694608,0.08325310255694608,0.08376011284022795,0.08381090255033063
freddiemac_zip2,02,1,33390,8251,54.3125,0.0,0.08897224962097997,0.08860106008608028,0.08897224962097997,0.08897224962097997,0.08897224962097997,0.08897224962097997
freddiemac_zip2,02,1,33390,35440,54.3125,0.0,0.08947164278052788,0.08947441470723003,0.08947164278052788,0.08947164278052788,0.08947164278052788,0.08947441470723003
freddiemac_zip2,02,1,33390,35440,54.3125,1.0,0.08325310255694608,0.08507839822170812,0.08325310255694608,0.08507839822170812,0.08507839822170812,0.08507839822170812
freddiemac_zip2,02,1,33390,35440,54.3125,1.0,0.08897224962097997,0.08965742097110156,0.08897224962097997,0.08965742097110156,0.08965742097110156,0.08965742097110156
freddiemac_zip2,02,3,33390,169281,54.3125,0.125,0.08947164278052788,0.08837007368226635,0.08947164278052788,0.08837007368226635,0.0890657609125123,0.08947164278052788
freddiemac_zip2,02,3,33390,169281,54.3125,0.5,0.08325310255694608,0.08414554051265385,0.08325310255694608,0.08325310255694608,0.08477820804210559,0.08414554051265385
freddiemac_zip2,02,3,33390,169281,54.3125,0.0,0.08897224962097997,0.08913422341274255,0.08897224962097997,0.08897224962097997,0.08897224962097997,0.08913422341274255
