dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
acs_span_income,4,4,866,10315,31.3,0.125,0.375,0.7280561574932598,0.7180388258952912,0.7280561574932598,0.7280561574932598,0.7272817966033557,0.7277956811741954,0.7281039657274558,0.7243571099768166,0.7280561574932598,0.7285216893208336,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,4,866,4246,31.3,1.0,1.0,0.7318001102157562,0.7426147662938224,0.7318001102157562,0.7426147662938224,0.7426147662938224,0.7357089986724104,0.7395784456033594,0.7408410102045818,0.7426147662938224,0.7426147662938224,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,4,866,4246,31.3,1.0,0.0,0.7662242062602568,0.7589759158277741,0.7662242062602568,0.7589759158277741,0.7589759158277741,0.7651404681998829,0.7620448509690596,0.7616276910431551,0.7662242062602568,0.7662242062602568,0.7662242062602568,20.2,0.7662242062602568
acs_span_income,4,4,866,4246,31.3,1.0,1.0,0.7280561574932598,0.7385718700077608,0.7280561574932598,0.7385718700077608,0.7385718700077608,0.7329651158500365,0.7353637885142601,0.7370190269644321,0.7385718700077608,0.7385718700077608,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,2,866,6055,31.3,0.75,0.625,0.7318001102157562,0.7319758375417906,0.7318001102157562,0.7319758375417906,0.7328891694133519,0.7316008481483489,0.7338709580712374,0.7328891694133519,0.7319758375417906,0.7342927076334324,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,2,866,6055,31.3,0.75,0.375,0.7662242062602568,0.7674344393560628,0.7662242062602568,0.7674344393560628,0.770275648011562,0.7703658314135761,0.7703352904723207,0.770275648011562,0.7674344393560628,0.7708533153724959,0.7662242062602568,20.2,0.7662242062602568
acs_span_income,4,2,866,6055,31.3,0.125,0.0,0.7280561574932598,0.7109935908045074,0.7280561574932598,0.7280561574932598,0.7267760978926936,0.7264192917099995,0.7247913407822805,0.7193015787129055,0.7280561574932598,0.7280561574932598,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,3,866,6708,31.3,0.75,0.75,0.7318001102157562,0.7360161688762499,0.7318001102157562,0.7360161688762499,0.7396373192491017,0.736986677742757,0.7374099852733188,0.7396373192491017,0.7360161688762499,0.7396373192491017,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,3,866,6708,31.3,0.625,0.0,0.7662242062602568,0.7517663170122224,0.7662242062602568,0.7517663170122224,0.7594259391835609,0.7647154825246726,0.7619344422028806,0.7576942572800328,0.7662242062602568,0.7662242062602568,0.7662242062602568,20.2,0.7662242062602568
acs_span_income,4,3,866,6708,31.3,0.375,0.375,0.7280561574932598,0.7275746399417371,0.7280561574932598,0.7280561574932598,0.7310532199955179,0.7307731372374986,0.7305561280416629,0.729669694445063,0.7280561574932598,0.7310532199955179,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,4,866,4211,31.3,0.875,0.5,0.7318001102157562,0.7355008428755777,0.7318001102157562,0.7355008428755777,0.7364596850438634,0.7343202108215483,0.7371146299270983,0.7355019403190726,0.7355008428755777,0.7371146299270983,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,4,866,4211,31.3,0.625,0.25,0.7662242062602568,0.7578633524418662,0.7662242062602568,0.7578633524418662,0.7635003433006187,0.7663607516668636,0.7647710895044412,0.762035792511019,0.7662242062602568,0.7663607516668636,0.7662242062602568,20.2,0.7662242062602568
acs_span_income,4,4,866,4211,31.3,0.375,0.0,0.7280561574932598,0.7182335540616394,0.7280561574932598,0.7280561574932598,0.7273224097447065,0.7279810257031462,0.7266738556866048,0.7235354474631505,0.7280561574932598,0.7280561574932598,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,4,866,13260,31.3,0.625,0.5,0.7318001102157562,0.73259435404744,0.7318001102157562,0.73259435404744,0.7364055619579128,0.7342112288362865,0.7368827506383577,0.734751949741314,0.73259435404744,0.7368827506383577,0.7318001102157562,20.2,0.7318001102157562
acs_span_income,4,4,866,13260,31.3,0.75,0.0,0.7662242062602568,0.7523491003848619,0.7662242062602568,0.7523491003848619,0.7572019007487906,0.7644089720064077,0.762585622349224,0.7572019007487906,0.7662242062602568,0.7662242062602568,0.7662242062602568,20.2,0.7662242062602568
acs_span_income,4,4,866,13260,31.3,0.5,0.25,0.7280561574932598,0.7220965979514818,0.7280561574932598,0.7280561574932598,0.7291362677638057,0.7304667071633272,0.7291362677638057,0.725379981288824,0.7280561574932598,0.7304667071633272,0.7280561574932598,20.2,0.7280561574932598
acs_span_income,4,1,866,4877,31.3,0.75,0.5,0.7318001102157562,0.7353523025757981,0.7318001102157562,0.7353523025757981,0.7372670394062114,0.7353760615291827,0.7388439367393475,0.7372670394062114,0.7353523025757981,0.7388439367393475,0.7318001102157562,20.2,0.7318001102157562
