dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda
mimic_sites_unit_x_system,CSRU-care,4,3483,21448,4.142857142857143,0.625,0.75,0.26576455473012284,0.3140831024836183,0.3140831024836183,0.26576455473012284,0.31110194769797156,0.28872063318631663,0.3096104489816428,0.31899010295266855,0.3140831024836183,0.31899010295266855
mimic_sites_unit_x_system,CSRU-care,4,3483,21448,4.142857142857143,0.875,0.875,0.3138845145424077,0.3598680214452028,0.3598680214452028,0.3598680214452028,0.36310564099266207,0.3322096281778775,0.35661876274313786,0.3620428449229147,0.3598680214452028,0.36310564099266207
mimic_sites_unit_x_system,CSRU-care,4,3483,21448,4.142857142857143,0.75,0.375,0.3038919176421138,0.2711573974769818,0.2711573974769818,0.2711573974769818,0.2991370042300069,0.30585317869825585,0.3057929336705246,0.2991370042300069,0.3038919176421138,0.3099782626569135
mimic_sites_unit_x_system,CSRU-care,4,3483,17697,4.142857142857143,0.75,0.75,0.26576455473012284,0.3122353305227727,0.3122353305227727,0.3122353305227727,0.32040039918054036,0.2887410341851173,0.30690888953142237,0.32040039918054036,0.3122353305227727,0.32040039918054036
mimic_sites_unit_x_system,CSRU-care,4,3483,17697,4.142857142857143,1.0,0.75,0.3138845145424077,0.33644737289815024,0.33644737289815024,0.33644737289815024,0.33644737289815024,0.32737102509327826,0.33919931820359944,0.345816224425777,0.33644737289815024,0.345816224425777
mimic_sites_unit_x_system,CSRU-care,4,3483,17697,4.142857142857143,0.875,0.625,0.3038919176421138,0.2773356202570119,0.2773356202570119,0.2773356202570119,0.29778422602249344,0.31694122926718177,0.3191560770484446,0.3171822081430616,0.3038919176421138,0.323162747939366
mimic_sites_unit_x_system,CSRU-care,3,3483,13402,4.142857142857143,1.0,0.875,0.26576455473012284,0.30924705060461977,0.30924705060461977,0.30924705060461977,0.30924705060461977,0.28656135834186974,0.3035447517077918,0.311994089909815,0.30924705060461977,0.31230535181953417
mimic_sites_unit_x_system,CSRU-care,3,3483,13402,4.142857142857143,1.0,1.0,0.3138845145424077,0.38788713765926347,0.38788713765926347,0.38788713765926347,0.38788713765926347,0.33776624550226375,0.3536384480176146,0.38047580914310725,0.38788713765926347,0.38788713765926347
mimic_sites_unit_x_system,CSRU-care,3,3483,13402,4.142857142857143,1.0,0.5,0.3038919176421138,0.2908281362655742,0.2908281362655742,0.2908281362655742,0.2908281362655742,0.3085937993887447,0.31236627451698923,0.3066686973540813,0.3038919176421138,0.31236627451698923
mimic_sites_unit_x_system,CSRU-care,1,3483,8551,4.142857142857143,0.0,0.5,0.26576455473012284,0.27634786432206715,0.27634786432206715,0.26576455473012284,0.26576455473012284,0.27306788738366894,0.2840861998187417,0.2797845301357922,0.27634786432206715,0.2840861998187417
