benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,brier_local,brier_merge,d_brier,d_slope,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,slope_local,slope_merge,target,w_epv
0.054258672290065285,0.05354491240730133,0.05347796925474277,0.04400098276198086,-0.06486139107463673,0.09237487141840833,0.0912701310911762,-0.0011047403272321371,0.3595012295644804,matrix,2.0,11.0,-0.0397501699463432,-0.08626526434120349,-0.11523869904868647,0.24202541175132372,0.296284084041389,0.29557032415862505,0.2955033810060665,0.2860263945133046,0.177164020676687,3,2722,0,1.8765799153455178,2.236081144909998,CCU-care,1.0
0.023205472418084183,0.023036655746101087,0.01770600075112133,0.016603490495548545,-0.09278832933367498,0.0913957399070357,0.09127793774763156,-0.00011780215940414285,0.13383294825363956,matrix,5.0,11.0,-0.05640448411234519,-0.11482690374409527,-0.09839900113331917,0.28818703510745736,0.31139250752554154,0.31122369085355844,0.3058930358585787,0.3047905256030059,0.19539870577378238,3,2722,0,2.0650987625360493,2.198931710789689,CCU-care,1.0
0.01673523905344798,0.016217640937802758,0.014415005687588522,0.016303433413659307,-0.09880984940204796,0.09132012959824327,0.09110543351370444,-0.0002146960845388346,0.0626879799891964,matrix,inf,11.0,-0.03855430927689674,0.005371902818199548,-0.022421706358331794,0.29706734059275564,0.3138025796462036,0.3132849815305584,0.31148234628034416,0.31337077400641494,0.19825749119070768,3,2722,0,2.171339822056583,2.2340278020457793,CCU-care,1.0
0.09929340248449459,0.08725262169617998,0.09981361171835806,0.06972813598827657,0.005300510239934525,0.457648066196215,0.2453527201314394,-0.2122953460647756,0.3089362871873582,matrix,0.1,11.0,0.015743742898824215,-0.009590360742461279,0.07237869929961738,0.09412602450267266,0.19341942698716724,0.18137864619885263,0.19393963622103072,0.16385416049094922,0.09942653474260718,3,2722,0,-0.058375144892068034,0.2505611422952902,CCU-care,1.0
-0.06382787225862943,-0.06501691099613,-0.06408763737956907,-0.060453300419229916,-0.09456833931293293,0.09177115659902838,0.09527929977139027,0.003508143172361894,-0.16700585652372224,matrix,0.5,11.0,-0.13463797530532315,-0.1066630439091572,-0.12717915954078232,0.2390813301436851,0.17525345788505567,0.1740644191475551,0.17499369276411603,0.17862802972445518,0.14451299083075217,3,2722,0,1.075524067922072,0.9085182113983497,CCU-care,1.0
0.044087477360110094,0.032067088777853664,0.05802342799265775,0.03924328416009759,-0.07090368879378314,0.09541670310016984,0.09576798693022093,0.0003512838300510912,1.0578236414778213,matrix,1.0,11.0,-0.0542788196882556,-0.11691610863196641,-0.1270990760393717,0.20602408564357683,0.2501115630036869,0.2380911744214305,0.2640475136362346,0.24526736980367442,0.13512039684979368,3,2722,0,1.227087738493524,2.284911379971345,CCU-care,1.0
-0.012307965745717964,-0.01459189618859097,-0.011342296677586627,-0.008711850940316845,-0.10176669324103954,0.09058761539904753,0.09337054484784682,0.002782929448799293,0.8717667018150894,matrix,2.0,11.0,-0.12310609642770032,-0.17498222002261057,-0.12732556649140475,0.28428081550210965,0.2719728497563917,0.2696889193135187,0.272938518824523,0.2755689645617928,0.1825141222610701,3,2722,0,1.4191369680051829,2.2909036698202723,CCU-care,1.0
-0.004747313497831862,-0.004660892070586176,-0.006386426669092171,-0.0062674615813508305,-0.10645163877531644,0.09167992846900996,0.09429282525976929,0.0026128967907593226,0.4596338712970365,matrix,5.0,11.0,-0.07981697073710428,-0.17866188291681093,-0.1258345793865684,0.28628369148318616,0.2815363779853543,0.2816227994126,0.279897264814094,0.28001622990183533,0.17983205270786973,3,2722,0,2.103547754695726,2.5631816259927627,CCU-care,1.0
-0.011110029353550488,-0.010727686082444454,-0.0054914316022466325,-0.0055071901401931855,-0.11893558838577212,0.09132012959824327,0.09390104318092182,0.0025809135826785484,0.41192562873342586,matrix,inf,11.0,-0.05032629709913247,-0.010086247619838062,-0.03349650363299922,0.29706734059275564,0.28595731123920515,0.2863396545103112,0.291575908990509,0.29156015045256245,0.17813175220698352,3,2722,0,2.171339822056583,2.583265450790009,CCU-care,1.0
0.0022200990823297295,0.005294671693937686,-0.002011190625321041,0.0010225756934105212,-0.04534794860638894,0.1751957181258748,0.47362699514720835,0.29843127702133354,0.024212686233721213,matrix,0.1,11.0,-0.00958440810065353,-0.0024664680808441086,-0.06042909302450797,0.1508403594789296,0.15306045856125933,0.15613503117286728,0.14882916885360856,0.15186293517234012,0.10549241087254066,2,2722,0,0.043193197143025795,0.06740588337674701,CCU-care,1.0
