dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
acs_span_income,5,1,1081,738,27.7,0.0,0.6478271221477183,0.6534447966632527,0.6478271221477183,0.6478271221477183,0.6478271221477183,0.6534447966632527
acs_span_income,5,1,1081,738,27.7,0.75,0.6712654863756966,0.6737951184534777,0.6712654863756966,0.6737951184534777,0.6733011396418804,0.6737951184534777
acs_span_income,5,1,1081,658,27.7,0.625,0.6778939598903377,0.6694284391112193,0.6778939598903377,0.6694284391112193,0.6736548071834978,0.6778939598903377
acs_span_income,5,1,1081,658,27.7,0.0,0.6478271221477183,0.6466469941354733,0.6478271221477183,0.6478271221477183,0.6478271221477183,0.6478271221477183
acs_span_income,5,1,1081,658,27.7,0.875,0.6712654863756966,0.6609738504310244,0.6712654863756966,0.6609738504310244,0.6617496179785841,0.6712654863756966
acs_span_income,5,1,1081,1673,27.7,0.75,0.6778939598903377,0.6842283728250177,0.6778939598903377,0.6842283728250177,0.6818378482142169,0.6842283728250177
acs_span_income,5,1,1081,1673,27.7,0.875,0.6478271221477183,0.6480920205569127,0.6478271221477183,0.6480920205569127,0.648193311419388,0.6480920205569127
acs_span_income,5,1,1081,1673,27.7,0.875,0.6712654863756966,0.6677130375150069,0.6712654863756966,0.6677130375150069,0.6685636448945766,0.6712654863756966
acs_span_income,6,1,1020,4363,42.5,0.5,0.7828896174124226,0.7832773704802914,0.7828896174124226,0.7828896174124226,0.7835245683463247,0.7832773704802914
acs_span_income,6,1,1020,4363,42.5,0.375,0.7564256473364038,0.7650949526451484,0.7564256473364038,0.7564256473364038,0.7627464901891922,0.7650949526451484
acs_span_income,6,1,1020,4363,42.5,1.0,0.7844107310853131,0.775146423585458,0.7844107310853131,0.775146423585458,0.775146423585458,0.7844107310853131
acs_span_income,6,4,1020,8594,42.5,1.0,0.7828896174124226,0.7937215906379501,0.7828896174124226,0.7937215906379501,0.7937215906379501,0.7937215906379501
acs_span_income,6,4,1020,8594,42.5,1.0,0.7564256473364038,0.7672018775924464,0.7564256473364038,0.7672018775924464,0.7672018775924464,0.7672018775924464
acs_span_income,6,4,1020,8594,42.5,1.0,0.7844107310853131,0.787516026624084,0.7844107310853131,0.787516026624084,0.787516026624084,0.787516026624084
acs_span_income,6,1,1020,385,42.5,0.875,0.7828896174124226,0.7886333730396992,0.7828896174124226,0.7886333730396992,0.7880166463749118,0.7886333730396992
acs_span_income,6,1,1020,385,42.5,0.625,0.7564256473364038,0.7587054732700741,0.7564256473364038,0.7587054732700741,0.759601312111694,0.7587054732700741
acs_span_income,6,1,1020,385,42.5,1.0,0.7844107310853131,0.7842940817162638,0.7844107310853131,0.7842940817162638,0.7842940817162638,0.7844107310853131
acs_span_income,6,4,1020,8391,42.5,0.5,0.7828896174124226,0.7896832252248296,0.7828896174124226,0.7828896174124226,0.7884158329177212,0.7896832252248296
acs_span_income,6,4,1020,8391,42.5,0.375,0.7564256473364038,0.7735983346220232,0.7564256473364038,0.7564256473364038,0.7656621942581026,0.7735983346220232
acs_span_income,6,4,1020,8391,42.5,1.0,0.7844107310853131,0.7861287610551569,0.7844107310853131,0.7861287610551569,0.7861287610551569,0.7861287610551569
acs_span_income,6,4,1020,17608,42.5,0.25,0.7828896174124226,0.793413843056851,0.7828896174124226,0.7828896174124226,0.7889393778955618,0.793413843056851
acs_span_income,6,4,1020,17608,42.5,0.5,0.7564256473364038,0.7768021237822393,0.7564256473364038,0.7564256473364038,0.767258741148344,0.7768021237822393
acs_span_income,6,4,1020,17608,42.5,1.0,0.7844107310853131,0.7819455590255681,0.7844107310853131,0.7819455590255681,0.7819455590255681,0.7844107310853131
acs_span_income,6,2,1020,2504,42.5,0.5,0.7828896174124226,0.7966860377955266,0.7828896174124226,0.7828896174124226,0.7896369743852235,0.7966860377955266
acs_span_income,6,2,1020,2504,42.5,0.125,0.7564256473364038,0.7810750493012031,0.7564256473364038,0.7564256473364038,0.7615584020874959,0.7810750493012031
acs_span_income,6,2,1020,2504,42.5,1.0,0.7844107310853131,0.7846940898702827,0.7844107310853131,0.7846940898702827,0.7846940898702827,0.7846940898702827
acs_span_income,6,3,1020,3821,42.5,0.875,0.7828896174124226,0.7905142785029824,0.7828896174124226,0.7905142785029824,0.7890255037272871,0.7905142785029824
acs_span_income,6,3,1020,3821,42.5,0.625,0.7564256473364038,0.7709735009126139,0.7564256473364038,0.7564256473364038,0.7678984197873517,0.7709735009126139
