benefit,benefit_n2,benefit_unif,benefit_w5,benefit_wepv,dataset,eps,epv_target,fedavg_1r,fedavg_30r,fedavg_5r,local,merge,merge_n2,merge_unif,merge_w5,merge_wepv,n_partners,n_target,seed,target,w_epv
0.023909653959427374,0.024728399803282675,0.021376581460533256,0.01595353940222541,-0.024870344478335138,matrix,0.5,11.0,0.024964455569493532,-0.004051717175713648,-0.01508334040335263,0.12863358427826674,0.1525432382376941,0.1533619840815494,0.1500101657388,0.14458712368049215,0.1037632397999316,2,2722,0,CCU-care,1.0
-0.014469153007053343,-0.007282026693332194,-0.02249445116204543,-0.006281178058112541,-0.04693699155526912,matrix,1.0,11.0,-0.057408662391191634,-0.03828267681706851,-0.049830099556945645,0.1761852233920256,0.16171607038497227,0.16890319669869341,0.15369077222998018,0.16990404533391307,0.1292482318367565,2,2722,0,CCU-care,1.0
-0.03602806683574278,-0.027094615940506106,-0.04905425877893127,-0.028968831949999108,-0.13811842196590038,matrix,2.0,11.0,-0.16853777847689239,-0.10096554275021002,-0.1463219400431371,0.3066263539276051,0.27059828709186234,0.279531737987099,0.25757209514867385,0.277657521977606,0.16850793196170474,2,2722,0,CCU-care,1.0
0.003586140508778868,0.005016381145036497,0.0008530876246733987,0.0025027702906564864,-0.10978737344899556,matrix,5.0,11.0,-0.11745334257503354,-0.17155477965271965,-0.12753858295937348,0.2832403301058026,0.28682647061458144,0.28825671125083907,0.28409341773047597,0.28574310039645906,0.17345295665680702,2,2722,0,CCU-care,1.0
-0.02209737535845807,-0.017828755560650278,-0.025284410184574224,-0.019813545475303562,-0.12638795354508414,matrix,inf,11.0,-0.050878442134637464,-0.02531850289447002,-0.04154110131303157,0.29706734059275564,0.27496996523429756,0.27923858503210536,0.2717829304081814,0.2772537951174521,0.1706793870476715,2,2722,0,CCU-care,1.0
-0.03004577541898218,-0.025273976197279335,-0.03635689305441395,-0.016076806366295188,-0.04149666643350258,matrix,0.5,11.0,-0.02160222308137527,-0.05347867791778704,-0.08718926632581657,0.1693638485716713,0.13931807315268913,0.14408987237439197,0.13300695551725736,0.15328704220537612,0.12786718213816872,3,2722,0,CCU-care,1.0
0.044314233777987766,0.04455006586965077,0.042219892232750966,0.03555423050642492,-0.061328606956127824,matrix,1.0,11.0,-0.06220283338848637,-0.018502803665012224,-0.07782242497098982,0.20898371069910077,0.25329794447708853,0.25353377656875153,0.25120360293185173,0.2445379412055257,0.14765510374297294,3,2722,0,CCU-care,1.0
-0.026046966635343616,-0.023022128200540837,-0.029385277687196593,-0.023903882741839022,-0.11437487652871137,matrix,2.0,11.0,-0.11666931386370161,-0.1794402332914621,-0.09198682676752451,0.27930251973469067,0.25325555309934705,0.25628039153414983,0.24991724204749408,0.25539863699285165,0.1649276432059793,3,2722,0,CCU-care,1.0
-0.02407011626826261,-0.02055800917601086,-0.030966411375003333,-0.018448725571356128,-0.11892015429808156,matrix,5.0,11.0,-0.03182088089687185,-0.18037673388871947,-0.11039390179771816,0.30153724868553883,0.2774671324172762,0.28097923950952797,0.2705708373105355,0.2830885231141827,0.18261709438745727,3,2722,0,CCU-care,1.0
-0.02921869928863946,-0.026289048843255725,-0.03280099762613464,-0.021758607762955573,-0.1265621368239177,matrix,inf,11.0,-0.055825878057036704,-0.03160093903786143,-0.043193354771361325,0.29706734059275564,0.2678486413041162,0.2707782917494999,0.264266342966621,0.27530873282980006,0.17050520376883793,3,2722,0,CCU-care,1.0
