dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,lam_best,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_fix_025,ap_fix_050,ap_fix_075,ap_oracle_binary,ap_oracle_lambda,ap_gate_loso,cut_loso,ap_gate_bestcut
lendingclub,AK,2,60,254,0.6666666666666666,1.0,0.75,0.2548830409356725,0.24427106227106227,0.24427106227106227,0.24427106227106227,0.24427106227106227,0.24357142857142855,0.24811594202898551,0.2783333333333333,0.2548830409356725,0.2783333333333333,0.24427106227106227,12.0,0.24427106227106227
lendingclub,AK,1,60,2915,0.6666666666666666,0.875,1.0,0.19496131887436235,0.3446969696969697,0.3446969696969697,0.3446969696969697,0.3132441471571906,0.21848224239528585,0.23657748049052396,0.2860646599777035,0.3446969696969697,0.3446969696969697,0.3446969696969697,12.0,0.3446969696969697
lendingclub,AK,1,60,2915,0.6666666666666666,0.0,1.0,0.23525252525252527,0.38809523809523805,0.38809523809523805,0.23525252525252527,0.23525252525252527,0.23504273504273507,0.23777777777777778,0.26183323922454355,0.38809523809523805,0.38809523809523805,0.38809523809523805,12.0,0.38809523809523805
lendingclub,AK,1,60,2915,0.6666666666666666,1.0,1.0,0.2548830409356725,0.5149068322981366,0.5149068322981366,0.5149068322981366,0.5149068322981366,0.28258145363408516,0.2921052631578947,0.3454761904761905,0.5149068322981366,0.5149068322981366,0.5149068322981366,12.0,0.5149068322981366
lendingclub,AL,3,338,7895,2.388888888888889,0.0,0.875,0.26140253663196794,0.36317483018696883,0.36317483018696883,0.26140253663196794,0.26140253663196794,0.2950797314456565,0.33332824553832996,0.3403784259151513,0.36317483018696883,0.37669128763413484,0.36317483018696883,12.0,0.36317483018696883
lendingclub,AL,3,338,7895,2.388888888888889,0.625,0.875,0.2993390629837358,0.3554998471870594,0.3554998471870594,0.3554998471870594,0.348166733112242,0.323236877569988,0.3462309969439512,0.357785409947917,0.3554998471870594,0.35950965559875603,0.3554998471870594,12.0,0.3554998471870594
lendingclub,AL,3,338,7895,2.388888888888889,0.375,1.0,0.3240651792686513,0.3609379297370954,0.3609379297370954,0.3609379297370954,0.33707091407982226,0.3330146240114483,0.34195991328735886,0.3511552927684174,0.3609379297370954,0.3609379297370954,0.3609379297370954,12.0,0.3609379297370954
lendingclub,AL,4,338,11594,2.388888888888889,0.0,1.0,0.26140253663196794,0.3829496215897033,0.3829496215897033,0.26140253663196794,0.26140253663196794,0.2937567120843812,0.3244737053388624,0.3442317098325069,0.3829496215897033,0.3829496215897033,0.3829496215897033,12.0,0.3829496215897033
lendingclub,AL,4,338,11594,2.388888888888889,0.75,0.875,0.2993390629837358,0.34790559577095925,0.34790559577095925,0.34790559577095925,0.3537640793225651,0.3197936860549334,0.346614806354758,0.3537640793225651,0.34790559577095925,0.3572393399259519,0.34790559577095925,12.0,0.34790559577095925
lendingclub,AL,4,338,11594,2.388888888888889,1.0,1.0,0.3240651792686513,0.3750426720519321,0.3750426720519321,0.3750426720519321,0.3750426720519321,0.3354475488248496,0.3452597664090666,0.3522767803623928,0.3750426720519321,0.3750426720519321,0.3750426720519321,12.0,0.3750426720519321
lendingclub,AL,3,338,4416,2.388888888888889,0.125,1.0,0.26140253663196794,0.4244004939355231,0.4244004939355231,0.26140253663196794,0.2811953590193722,0.29686001973931125,0.3386733534416409,0.3550513908280047,0.4244004939355231,0.4244004939355231,0.4244004939355231,12.0,0.4244004939355231
lendingclub,AL,3,338,4416,2.388888888888889,0.5,0.75,0.2993390629837358,0.3542295744110513,0.3542295744110513,0.2993390629837358,0.3248940143733947,0.3058953452939861,0.3248940143733947,0.35593620851821095,0.3542295744110513,0.35593620851821095,0.3542295744110513,12.0,0.3542295744110513
