dataset,epv_target,gb_ensemble,gb_local,gb_pooled,lr_ensemble,lr_fedavg5,lr_local,lr_merge,lr_pooled,n_partners,n_target,seed,target
eicu,7.884615384615385,0.14435362400695423,0.2711916132920818,0.08930253813720962,0.0769455377252703,-0.0015011253418775183,0.3060086126302539,0.06263605081009921,0.09613743126376129,4,3039,1,73
eicu,7.884615384615385,0.04839298662773878,0.21218013499797744,0.0688079690695706,0.027579068951175345,0.014230663568940316,0.2517828151563735,-0.011024847635701523,0.06387995706941879,4,3039,0,73
eicu,7.884615384615385,0.09749435889973346,0.2711916132920818,0.07502531003975488,0.005642871382422754,-0.006073960739474804,0.3060086126302539,-0.018162697620614343,0.09911819245188852,4,3039,1,73
eicu,7.884615384615385,-0.018973610376758515,0.21218013499797744,0.05891685800101293,-0.007485139579189504,0.011888109116363177,0.2517828151563735,-0.007135126218697635,0.0692294486420113,2,3039,0,73
eicu,7.884615384615385,-0.019799331580274526,0.2711916132920818,0.06753857261133672,0.006959532185214556,0.0017288776562421337,0.3060086126302539,-0.005070157916514884,0.0745652785528112,2,3039,1,73
eicu,7.884615384615385,0.0022629296065222737,0.21218013499797744,0.04083690039922239,-0.03130060341061816,-0.0035163716527505107,0.2517828151563735,-0.020244347245980177,0.0516282316647973,2,3039,0,73
eicu,7.884615384615385,-0.015304358413296248,0.2711916132920818,0.08630541597875202,0.009111953627040092,-0.0006593479917543221,0.3060086126302539,-0.01560277414174921,0.07747059746846768,2,3039,1,73
eicu,7.884615384615385,0.061496418043740064,0.21218013499797744,0.08649535738272573,0.045883699208888795,0.013664845127099978,0.2517828151563735,0.03051828743047419,0.07450837779372432,4,3039,0,73
eicu,7.884615384615385,0.056217070658367674,0.2711916132920818,0.11515076016522713,0.029060663960716937,-0.021317758258947495,0.3060086126302539,0.0200741596440544,0.05851641159473192,4,3039,1,73
eicu,7.884615384615385,-0.013783681497706618,0.21218013499797744,,0.004509780897744009,0.005645945071012015,0.2517828151563735,0.001626655757719253,0.07234740205593793,1,3039,0,73
eicu,7.884615384615385,-0.027025519470749576,0.2711916132920818,,-0.01871589179852562,-0.013749176378141159,0.3060086126302539,0.0001906072392824365,0.04446892810511133,1,3039,1,73
eicu,7.884615384615385,0.06550912022446287,0.21218013499797744,0.034377118127240536,0.0018662413562604563,0.009922411962054234,0.2517828151563735,0.05126325624015299,0.0693269701216459,2,3039,0,73
eicu,7.884615384615385,0.06684689070377797,0.2711916132920818,0.08147518536137927,0.01629737894066774,-0.0029742339808568885,0.3060086126302539,0.010837438310149716,0.07080605019067843,2,3039,1,73
