dataset,target,n_partners,n_target,n_partner_total,epv_target,lam_star,ap_never_merge,ap_always_merge,ap_epv_gate,ap_local_cv,ap_blend,ap_oracle
freddiemac_propertystate,CA,1,317946,5823,622.75,0.5,0.07247094195773492,0.0724017644993813,0.07247094195773492,0.07247094195773492,0.07243947069600733,0.07247094195773492
freddiemac_propertystate,CA,1,317946,5823,622.75,0.0,0.07251604480078365,0.07243666943461899,0.07251604480078365,0.07251604480078365,0.07251604480078365,0.07251604480078365
freddiemac_propertystate,CA,4,317946,93049,622.75,0.375,0.07150440417285056,0.0709540236239715,0.07150440417285056,0.07150440417285056,0.07131370677647685,0.07150440417285056
freddiemac_propertystate,CA,4,317946,93049,622.75,0.0,0.07247094195773492,0.07222390442070564,0.07247094195773492,0.07247094195773492,0.07247094195773492,0.07247094195773492
freddiemac_propertystate,CA,4,317946,93049,622.75,0.0,0.07251604480078365,0.07205552238599748,0.07251604480078365,0.07251604480078365,0.07251604480078365,0.07251604480078365
freddiemac_propertystate,CA,1,317946,7582,622.75,0.75,0.07150440417285056,0.07144105916348609,0.07150440417285056,0.07144105916348609,0.07146592082155598,0.07150440417285056
freddiemac_propertystate,CA,1,317946,7582,622.75,0.375,0.07247094195773492,0.07240537932150923,0.07247094195773492,0.07247094195773492,0.07244885593374874,0.07247094195773492
freddiemac_propertystate,CA,1,317946,7582,622.75,0.5,0.07251604480078365,0.07238705247374894,0.07251604480078365,0.07238705247374894,0.07245728564138287,0.07251604480078365
freddiemac_propertystate,CA,4,317946,55680,622.75,0.25,0.07150440417285056,0.07140829227580098,0.07150440417285056,0.07150440417285056,0.07151110941648159,0.07150440417285056
freddiemac_propertystate,CA,4,317946,55680,622.75,0.125,0.07247094195773492,0.07260996351896584,0.07247094195773492,0.07247094195773492,0.07250589913949572,0.07260996351896584
freddiemac_propertystate,CA,4,317946,55680,622.75,0.125,0.07251604480078365,0.07239357960544615,0.07251604480078365,0.07251604480078365,0.07251293379590201,0.07251604480078365
freddiemac_propertystate,CA,2,317946,221206,622.75,0.0,0.07150440417285056,0.07079088207781702,0.07150440417285056,0.07150440417285056,0.07150440417285056,0.07150440417285056
freddiemac_propertystate,CA,2,317946,221206,622.75,0.125,0.07247094195773492,0.07222691150764408,0.07247094195773492,0.07247094195773492,0.07247037912878963,0.07247094195773492
freddiemac_propertystate,CA,2,317946,221206,622.75,0.0,0.07251604480078365,0.07177560437582728,0.07251604480078365,0.07251604480078365,0.07251604480078365,0.07251604480078365
freddiemac_propertystate,CA,4,317946,390038,622.75,0.125,0.07150440417285056,0.07067814552274901,0.07150440417285056,0.07150440417285056,0.07144070637452937,0.07150440417285056
